model,ybase,lag,ytransform,dtransform,mtransform,sample_rule,yvar,dvar,mvar,N,beta_b,beta_se,beta_p,path1_b,path1_se,path1_p,path2_b,path2_se,path2_p,direct_b,direct_se,direct_p,attenuation,r2w,theory10,theory05,path1_theory,path2_theory,beta_theory,beta_sig,path1_sig,path2_sig
moderator,pat_invent_apply,F1,count,winsor,asin,denom_ge2_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_early_inv_count_share,242,3584.3472,3577.5547,.31957188,.0363809127836573,.054355182,.50532079,4098.465173918176,3217.8972,.20667005,3990.978265383796,3508.4233,.25888547,-406.631212937355,.23350137,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,count,winsor,asin,denom_ge3_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_early_inv_count_share,203,7455.8877,6061.6157,.22312422,-.0381397616684866,.19525436,.84574103,2342.221674990295,2214.7104,.29416406,7545.219279658777,5915.6909,.2066866,-89.33177645889009,.30799162,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,count,winsor,asin,denom_ge3_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_early_inv_count_share,203,7455.8877,6061.6157,.22312422,-.001773955854622,.053463284,.9736321,-11449.7511083226,6746.5381,.094455965,8050.141616226894,5803.7192,.17015976,-594.2541130270074,.32397592,0,0,0,0,0,,,*
mediated,pat_invent_apply,F1,count,winsor,asin,no_covid_denom_ge2,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_early_inv_count_share,215,2233.2288,1288.3787,.086982585,-.0765665535273614,.096718684,.43097043,-192.7039964688935,954.44299,.84051895,2218.474037320099,1283.6938,.087910227,14.75468086056526,.22555675,0,0,0,0,0,*,,
moderator,pat_invent_apply,F1,count,winsor,asin,no_covid_denom_ge2,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_early_inv_count_share,215,2233.2288,1288.3787,.086982585,.0620370855719148,.042005755,.14373639,1596.564959595245,2179.9263,.46612322,2115.916532409715,1236.5093,.091018118,117.3121857709493,.2280651,0,0,0,0,0,*,,
mediated,pat_invent_apply,F1,count,winsor,asin_w,denom_ge2,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,299,2665.0127,1704.3182,.12179089,-.1211457990702613,.074604437,.10829508,-237.4203890217997,1214.8518,.84554452,2636.250098970476,1646.49,.11324053,28.76248274361524,.20713858,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,count,winsor,asin_w,denom_ge2,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,299,2665.0127,1704.3182,.12179089,.034397821545142,.038237542,.37100914,2673.898221485781,2326.1589,.25373644,2535.434489062753,1622.5062,.12203006,129.578092651338,.2112429,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,count,winsor,asin_w,denom_ge3,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,250,3364.4307,1925.7717,.085077159,-.0231718634313564,.10244237,.82171917,987.5048037211218,1783.1515,.58150774,3387.313008346554,1901.5465,.079256736,-22.88232644963682,.26984107,0,0,0,0,0,*,,
moderator,pat_invent_apply,F1,count,winsor,asin_w,denom_ge3,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,250,3364.4307,1925.7717,.085077159,.0522029324594846,.038686048,.18161981,-7004.247754796007,4933.0122,.16014735,3618.539046431032,1894.3804,.060271684,-254.108364534115,.27755752,0,0,0,0,0,*,,
mediated,pat_invent_apply,F1,count,winsor,asin_w,interior,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,223,2892.3203,2095.4924,.17238545,-.0932089109880107,.065951571,.16249155,-713.3106878079657,3739.3418,.84932834,2825.833296821548,2007.9757,.16425185,66.48691240669677,.27536815,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,count,winsor,asin_w,interior,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,223,2892.3203,2095.4924,.17238545,.0041940807466079,.02222088,.85089934,-17452.76190634095,8985.2471,.056564305,3786.350662764753,2287.8606,.10290362,-894.030453536508,.29993704,0,0,0,0,0,,,*
mediated,pat_invent_apply,F1,count,winsor,asin_w,interior_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,182,6269.4189,5120.144,.2256449,-.1683400109714806,.079735637,.038999263,1009.056891872717,4483.7241,.82271892,6439.283630551127,4934.9707,.19701824,-169.8646482486993,.31325018,0,0,1,0,0,,**,
moderator,pat_invent_apply,F1,count,winsor,asin_w,interior_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,182,6269.4189,5120.144,.2256449,.0311007412054276,.062943392,.62306559,-33942.32114859219,15549.818,.033041447,9846.28787234781,5342.4302,.070348971,-3576.868890045382,.36944544,0,0,0,0,0,,,**
mediated,pat_invent_apply,F1,count,winsor,asin_w,denom_ge2_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,242,3584.3472,3577.5547,.31957188,-.1415548059484022,.088036194,.11200033,566.7282005743092,1434.1405,.69382495,3664.570152904222,3537.7556,.30355868,-80.22310045778113,.2257759,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,count,winsor,asin_w,denom_ge2_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,242,3584.3472,3577.5547,.31957188,.0363809127836573,.054355182,.50532079,4098.465173918176,3217.8972,.20667005,3990.978265383796,3508.4233,.25888547,-406.631212937355,.23350137,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,count,winsor,asin_w,denom_ge3_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,203,7455.8877,6061.6157,.22312422,-.0381397616684866,.19525436,.84574103,2342.221674990295,2214.7104,.29416406,7545.219279658777,5915.6909,.2066866,-89.33177645889009,.30799162,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,count,winsor,asin_w,denom_ge3_debt_trim,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,203,7455.8877,6061.6157,.22312422,-.001773955854622,.053463284,.9736321,-11449.7511083226,6746.5381,.094455965,8050.141616226894,5803.7192,.17015976,-594.2541130270074,.32397592,0,0,0,0,0,,,*
mediated,pat_invent_apply,F1,count,winsor,asin_w,no_covid_denom_ge2,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,215,2233.2288,1288.3787,.086982585,-.0765665535273614,.096718684,.43097043,-192.7039964688935,954.44299,.84051895,2218.474037320099,1283.6938,.087910227,14.75468086056526,.22555675,0,0,0,0,0,*,,
moderator,pat_invent_apply,F1,count,winsor,asin_w,no_covid_denom_ge2,F1_pat_invent_apply,z_w_debt_pressure_l1,asin_w_early_inv_count_share,215,2233.2288,1288.3787,.086982585,.0620370855719148,.042005755,.14373639,1596.564959595245,2179.9263,.46612322,2115.916532409715,1236.5093,.091018118,117.3121857709493,.2280651,0,0,0,0,0,*,,
mediated,pat_invent_apply,F1,logy,raw,raw,denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,299,.0091987913,.076040812,.90401298,-.1109505870279387,.063794352,.085800074,.022789101722357,.084286943,.78755933,.0117272552355991,.074487597,.87529063,-.002528464213935,.23308331,0,0,1,0,0,,*,
moderator,pat_invent_apply,F1,logy,raw,raw,denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,299,.0091987913,.076040812,.90401298,.0191694444417554,.025254043,.45001736,.1819899065765913,.17746867,.3081913,.0059751458157535,.073184721,.93513066,.0032236452059106,.24135856,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,raw,denom_ge3,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,250,.086736836,.10201117,.39811692,-.0380235436297039,.088659428,.66935241,.0400952433568901,.12045317,.74024171,.0882614002094091,.10214899,.39055657,-.0015245632351243,.26444516,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,raw,denom_ge3,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,250,.086736836,.10201117,.39811692,.0306542553165394,.024959154,.22355355,-.1621670193906802,.15483162,.29858097,.0942664847591145,.10244606,.36069641,-.0075296477848297,.26768586,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,raw,interior,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,223,-.00016050143,.063403226,.99798822,-.0916345174398389,.06689997,.17563543,.1161080746288333,.13379598,.38879773,.0104790059604466,.062967047,.86835903,-.0103185045314115,.3976607,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,raw,interior,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,223,-.00016050143,.063403226,.99798822,.0040391239588007,.019838339,.83932084,-.2217690407083567,.20434213,.28193185,.0226277554574923,.068806976,.74335337,-.0224672540284572,.40230578,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,raw,interior_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,182,.04196053,.12119418,.73040485,-.1734372107410635,.081380628,.037250619,.1998675571977445,.15076154,.19004279,.0766250009403155,.1238456,.53848636,-.0346644716380066,.44174373,0,0,1,0,0,,**,
moderator,pat_invent_apply,F1,logy,raw,raw,interior_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,182,.04196053,.12119418,.73040485,.0325008793627482,.064039715,.61368805,-.3263381719224114,.307374,.29269975,.1093668002095403,.12160998,.37213588,-.0674062709072314,.44948018,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,raw,denom_ge2_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,242,-.066919133,.10139785,.51127082,-.1399373910499374,.07801044,.07681793,.1126301900506843,.08478184,.18799801,-.0511579589987857,.10138891,.61531967,.0157611749491514,.30026913,0,0,1,0,0,,*,
moderator,pat_invent_apply,F1,logy,raw,raw,denom_ge2_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,242,-.066919133,.10139785,.51127082,.0318380270332997,.045499776,.48622581,.2094901174976648,.2027007,.30464995,-.0469200765143187,.10159031,.64550406,.0199990574336184,.31182018,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,raw,denom_ge3_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,203,.058781628,.13542698,.66569191,-.0686470240360301,.16300817,.67505217,.1906992850978456,.10600845,.076675996,.0718725659706901,.12263791,.55986816,-.0130909384077655,.4068982,0,0,0,1,0,,,*
moderator,pat_invent_apply,F1,logy,raw,raw,denom_ge3_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,203,.058781628,.13542698,.66569191,-.0077446796058159,.047733862,.87161463,-.1763768664942856,.1868161,.34860441,.0811123607171838,.11447689,.4811385,-.0223307331542592,.41094974,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,raw,no_covid_denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,215,.043676384,.097195774,.65441453,-.0845220296523646,.085680813,.32695001,.0494668138436766,.11341185,.6639185,.0478574184361467,.096795484,.62240076,-.0041810355065034,.29531601,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,raw,no_covid_denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,early_inv_count_share,215,.043676384,.097195774,.65441453,.039646314633664,.028478032,.167827,.1047041854457443,.17365852,.54830343,.0420186345860345,.096250877,.66364139,.0016577483436088,.29840121,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,299,.0091987913,.076040812,.90401298,-.1109505870279387,.063794352,.085800074,.022789101722357,.084286943,.78755933,.0117272552355991,.074487597,.87529063,-.002528464213935,.23308331,0,0,1,0,0,,*,
moderator,pat_invent_apply,F1,logy,raw,winsor,denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,299,.0091987913,.076040812,.90401298,.0191694444417554,.025254043,.45001736,.1819899065765913,.17746867,.3081913,.0059751458157535,.073184721,.93513066,.0032236452059106,.24135856,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,denom_ge3,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,250,.086736836,.10201117,.39811692,-.0380235436297039,.088659428,.66935241,.0400952433568901,.12045317,.74024171,.0882614002094091,.10214899,.39055657,-.0015245632351243,.26444516,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,winsor,denom_ge3,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,250,.086736836,.10201117,.39811692,.0306542553165394,.024959154,.22355355,-.1621670193906802,.15483162,.29858097,.0942664847591145,.10244606,.36069641,-.0075296477848297,.26768586,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,interior,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,223,-.00016050143,.063403226,.99798822,-.0916345174398389,.06689997,.17563543,.1161080746288333,.13379598,.38879773,.0104790059604466,.062967047,.86835903,-.0103185045314115,.3976607,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,winsor,interior,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,223,-.00016050143,.063403226,.99798822,.0040391239588007,.019838339,.83932084,-.2217690407083567,.20434213,.28193185,.0226277554574923,.068806976,.74335337,-.0224672540284572,.40230578,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,interior_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,182,.04196053,.12119418,.73040485,-.1734372107410635,.081380628,.037250619,.1998675571977445,.15076154,.19004279,.0766250009403155,.1238456,.53848636,-.0346644716380066,.44174373,0,0,1,0,0,,**,
moderator,pat_invent_apply,F1,logy,raw,winsor,interior_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,182,.04196053,.12119418,.73040485,.0325008793627482,.064039715,.61368805,-.3263381719224114,.307374,.29269975,.1093668002095403,.12160998,.37213588,-.0674062709072314,.44948018,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,denom_ge2_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,242,-.066919133,.10139785,.51127082,-.1399373910499374,.07801044,.07681793,.1126301900506843,.08478184,.18799801,-.0511579589987857,.10138891,.61531967,.0157611749491514,.30026913,0,0,1,0,0,,*,
moderator,pat_invent_apply,F1,logy,raw,winsor,denom_ge2_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,242,-.066919133,.10139785,.51127082,.0318380270332997,.045499776,.48622581,.2094901174976648,.2027007,.30464995,-.0469200765143187,.10159031,.64550406,.0199990574336184,.31182018,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,denom_ge3_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,203,.058781628,.13542698,.66569191,-.0686470240360301,.16300817,.67505217,.1906992850978456,.10600845,.076675996,.0718725659706901,.12263791,.55986816,-.0130909384077655,.4068982,0,0,0,1,0,,,*
moderator,pat_invent_apply,F1,logy,raw,winsor,denom_ge3_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,203,.058781628,.13542698,.66569191,-.0077446796058159,.047733862,.87161463,-.1763768664942856,.1868161,.34860441,.0811123607171838,.11447689,.4811385,-.0223307331542592,.41094974,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,winsor,no_covid_denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,215,.043676384,.097195774,.65441453,-.0845220296523646,.085680813,.32695001,.0494668138436766,.11341185,.6639185,.0478574184361467,.096795484,.62240076,-.0041810355065034,.29531601,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,winsor,no_covid_denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,w_early_inv_count_share,215,.043676384,.097195774,.65441453,.039646314633664,.028478032,.167827,.1047041854457443,.17365852,.54830343,.0420186345860345,.096250877,.66364139,.0016577483436088,.29840121,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,299,.0091987913,.076040812,.90401298,-.1371110587213651,.080991849,.094317645,-.0005077318856137,.05555458,.99273044,.0091291753652811,.074369192,.90260535,.000069615656383,.23271401,0,0,1,0,0,,*,
moderator,pat_invent_apply,F1,logy,raw,asin,denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,299,.0091987913,.076040812,.90401298,.0288562174351559,.036695309,.43394333,.1400533646933743,.12227796,.25542927,.0046167354585741,.072743364,.94955176,.00458205556309,.24467139,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,denom_ge3,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,250,.086736836,.10201117,.39811692,-.0337014581992221,.112438,.76528138,.0102700082021577,.083870478,.90289795,.0870829512264155,.10203784,.39636964,-.0003461142521307,.26370481,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,asin,denom_ge3,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,250,.086736836,.10201117,.39811692,.0475450683041105,.036382891,.19562022,-.0963413466170246,.11991507,.42449501,.090538927976023,.10158936,.37590599,-.0038020910017382,.26564062,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,interior,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,223,-.00016050143,.063403226,.99798822,-.1048377824073023,.0707746,.14351349,.1091794942606711,.12372398,.38089144,.0112856346336042,.062971272,.85834104,-.0111251332045691,.39782408,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,asin,interior,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,223,-.00016050143,.063403226,.99798822,.0050325195187666,.021746386,.81773955,-.1821545679598091,.18976441,.34077591,.0219377383364498,.068549655,.75000685,-.0217772369074147,.40154773,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,interior_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,182,.04196053,.12119418,.73040485,-.1860925594831079,.08814428,.038999263,.183713703211686,.14192887,.20056832,.0761482825450916,.12393678,.54130512,-.0341877532427827,.44158512,0,0,1,0,0,,**,
moderator,pat_invent_apply,F1,logy,raw,asin,interior_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,182,.04196053,.12119418,.73040485,.0343805165470751,.069581181,.62306559,-.2818664758051893,.29486668,.3430174,.1074246437089502,.12263349,.38459277,-.0654641144066413,.44812563,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,denom_ge2_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,242,-.066919133,.10139785,.51127082,-.1564826804635013,.097320184,.11200033,.0583874694046299,.057186339,.31049174,-.0577825062300198,.10126269,.56994063,.0091366277179173,.29637361,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,asin,denom_ge2_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,242,-.066919133,.10139785,.51127082,.0402175165438799,.06008729,.50532079,.1662478476891286,.13454527,.22040279,-.0431460012634835,.102483,.67493862,.0237731326844536,.31350362,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,denom_ge3_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,203,.058781628,.13542698,.66569191,-.0421618474776426,.2158452,.84574103,.1254482325569934,.076064318,.10392387,.0640707568103325,.12279988,.60361826,-.0052891292474079,.4033182,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,asin,denom_ge3_debt_trim,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,203,.058781628,.13542698,.66569191,-.001961031031729,.059101332,.9736321,-.1024370044553839,.14350303,.47788674,.0690645098966146,.11728974,.55801165,-.01028288233369,.40550658,0,0,0,0,0,,,
mediated,pat_invent_apply,F1,logy,raw,asin,no_covid_denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,215,.043676384,.097195774,.65441453,-.0913833492615077,.10569241,.38990086,.0217040900134088,.07625173,.77667636,.045659775367742,.097065844,.63938195,-.0019833924380987,.29443976,0,0,0,0,0,,,
moderator,pat_invent_apply,F1,logy,raw,asin,no_covid_denom_ge2,ln_F1_pat_invent_apply,z_debt_pressure_l1,asin_early_inv_count_share,215,.043676384,.097195774,.65441453,.054488494426463,.039582282,.17257842,.084228655240593,.12268565,.49440834,.0408015302917773,.095692679,.67100477,.002874852637866,.29911152,0,0,0,0,0,,,
